query_id,query,query_kind,family_hint,category_hint,popularity_priority,search_rank,source_title,source_snippet,url,normalized_url,domain,source_role,discovery_stage,final_url,status_code,fetch_ok,fetch_message,page_title,page_description,product_record_count,discovered_product_link_count,search_result_fallback_count,category_scrape_count
mq-00223,site:orukayak.com origami kayak product,known_official_site,origami,origami kayak,1,10,Coast Kayak | Open Water Folding Expedition Kayak | Oru Kayak,"The Coast is built for serious adventure — and now we've made it even more sturdy, with new aluminum cockpit latches and extra-reinforced strap anchor points. One of our fastest and longest origami folding kayaks, Coast is efficient in the water and can hold enough gear for days. It's tough enough to handle the open ocean, but still light enough to carry on your back.",https://checkout.orukayak.com/products/oru-coast-cayen-edition,https://checkout.orukayak.com/products/oru-coast-cayen-edition,checkout.orukayak.com,known_official,search_result,https://checkout.orukayak.com/products/oru-coast-cayen-edition,200.0,True,allowed,Oru Coast,The original Oru Kayak launched on Kickstarter and now in retailers around the world. On the water it glides like a dream and is stable enough for all paddlers.,1,16,0,9
mq-00321,origami canoe official product,general,origami,origami canoe,2,12,MYCANOE 2.5 Origami Folding Foldable Canoe Portable ... - Amazon,"Product Description MyCanoe 2.5 is an award winning lightweight, patented origami folding canoe. It is the highest quality folding canoe in the world that turns into a beautiful Canadian canoe in 10 minutes. Its full sized 14.5 ft with two seats are perfect for sharing with family and friends for a quick trip to water.",https://www.amazon.com/MYCANOE-Origami-Foldable-Portable-Collapsible/dp/B01L10W28A,https://amazon.com/MYCANOE-Origami-Foldable-Portable-Collapsible/dp/B01L10W28A,amazon.com,marketplace,search_result,https://www.amazon.com/MYCANOE-Origami-Foldable-Portable-Collapsible/dp/B01L10W28A,,False,"allowed; HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /MYCANOE-Origami-Foldable-Portable-Collapsible/dp/B01L10W28A (Caused by ResponseError('too many 500 error responses'))",,,1,0,1,9
mq-00338,foldscope product model,general,origami,paper microscope,2,6,"Explorer Kit - Foldscope Instruments, Inc.","The Foldscope 2.0 Explorer Kit includes one assembled Foldscope 2.0 unit with 3 lenses: 50x, 140x mag and 340x, light module with bright-field, dark-field and oblique illumination, and loads of accessories for field microscopy.",https://foldscope.com/products/explorer-kit-foldscope-paper-microscope,https://foldscope.com/products/explorer-kit-foldscope-paper-microscope,foldscope.com,known_official,search_result,https://foldscope.com/products/explorer-kit-foldscope-paper-microscope,200.0,True,allowed,Explorer Kit,"The Foldscope 2.0 Explorer Kit includes one assembled Foldscope 2.0 unit with 3 lenses: 50x, 140x mag and 340x, light module with bright-field, dark-field and oblique illumination, and loads of accessories for field microscopy.",1,11,1,9
mq-00335,origami lamp buy product,general,origami,origami lamp,2,11,Gold Metal Origami Crane LED Table Lamp - Acrylic... - Amazon.com,"Product Description. Elevate your space with this Origami Crane Table Lamp! Its lifelike crane shape (gold metal + acrylic shade) acts as charming decor & soft LED light. Anti-corrosion, stable base, and perfect for bedrooms, living rooms, or studies—add cozy style effortlessly.",https://www.amazon.com/Gold-Metal-Origami-Crane-Table/dp/B0GBVWPLSL,https://amazon.com/Gold-Metal-Origami-Crane-Table/dp/B0GBVWPLSL,amazon.com,marketplace,search_result,https://www.amazon.com/Gold-Metal-Origami-Crane-Table/dp/B0GBVWPLSL,,False,"allowed; HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /Gold-Metal-Origami-Crane-Table/dp/B0GBVWPLSL (Caused by ResponseError('too many 500 error responses'))",,,1,0,1,9
mq-00330,origami furniture buy product,general,origami,origami furniture,2,10,Vanguard Furniture Origami Chair | Wayfair,"You'll love the Vanguard Furniture Origami Chair at Wayfair - Great Deals on all products with Free Shipping on most stuff, even the big stuff.",https://www.wayfair.com/furniture/pdp/vanguard-furniture-origami-chair-vngr4870.html,https://wayfair.com/furniture/pdp/vanguard-furniture-origami-chair-vngr4870.html,wayfair.com,marketplace,search_result,https://www.wayfair.com/furniture/pdp/vanguard-furniture-origami-chair-vngr4870.html,,False,"allowed; HTTPSConnectionPool(host='www.wayfair.com', port=443): Max retries exceeded with url: /furniture/pdp/vanguard-furniture-origami-chair-vngr4870.html (Caused by ResponseError('too many 429 error responses'))",,,0,0,0,9
mq-00361,origami packaging product buy product,general,origami,origami packaging,3,3,Eco-Friendly Packaging: Wholesale Recycled ... - Paper Mart,"When you purchase products made from recycled materials from Paper Mart, you and your customers can rest assured that you're doing good things for the planet.",https://www.papermart.com/i/eco-friendly-packaging/20491?srsltid=AfmBOoqkus5RU8bqT1pKv0aIU776zfAJ_QSRmuL9YRqRlfgUvAq2OETC,https://papermart.com/i/eco-friendly-packaging/20491,papermart.com,general_web,search_result,https://www.papermart.com/i/eco-friendly-packaging/20491?srsltid=AfmBOoqkus5RU8bqT1pKv0aIU776zfAJ_QSRmuL9YRqRlfgUvAq2OETC,200.0,True,allowed,Wholesale Packaging Supplies and Products | Paper Mart,Paper Mart offers a huge selection of wholesale packaging supplies and products at great prices. Shop Paper Mart today for all of your packaging needs!,0,0,0,9
mq-00363,origami robot kit official product,general,origami,origami robot kit,3,3,Origami Circuits Kits - Brown Dog Gadgets,"The Standard Kit also includes one card stock robot template, users of the Classroom Set can print off the robot template from our Project Database.",https://www.browndoggadgets.com/products/origami-circuits-kits,https://browndoggadgets.com/products/origami-circuits-kits,browndoggadgets.com,general_web,search_result,https://www.browndoggadgets.com/products/origami-circuits-kits,200.0,True,allowed,Origami Circuits Kits,"Overview Bring your paper crafts to life with these engaging STEM kit! By adding LEDs and self-sticking motors we're able to create 3D paper craft projects that move, light up, and blink! This is a great way to teach art, design, engineering, and basic electronics. Create your own project from scratch or use one of man",1,4,0,9
mq-00245,site:renogy.com roll up solar charger product,known_official_site,rollable,solar charger,1,6,12V/24V IP67 50A DC-DC Battery Charger with MPPT - Renogy EU,"The Renogy 50A Dual-Input DC-to-DC MPPT Battery Charger can utilize connected solar panels or an alternator linked to a starting battery. It's a smart way to keep fully charged and off-grid longer whether you're using Flooded, Gel, AGM, or Lithium batteries.",https://eu.renogy.com/products/12v-24v-ip67-50a-dc-dc-battery-charger-with-mppt,https://eu.renogy.com/products/12v-24v-ip67-50a-dc-dc-battery-charger-with-mppt,eu.renogy.com,known_official,search_result,https://eu.renogy.com/products/12v-24v-ip67-50a-dc-dc-battery-charger-with-mppt,200.0,True,allowed,12V/24V IP67 50A DC-DC Battery Charger with MPPT | Renogy EU,"The Renogy 50A Dual-Input DC-to-DC MPPT Battery Charger can utilize connected solar panels or an alternator linked to a starting battery. It's a smart way to keep fully charged and off-grid longer whether you're using Flooded, Gel, AGM, or Lithium batteries.",1,16,1,9
mq-00350,rollable keyboard manufacturer product,general,rollable,keyboard,2,1,Flexible Roll Up Piano | 61-Key Portable Keyboard | Sharper Image,"Play anywhere with the flexible roll up piano at SharperImage.com. Full 61-key silicone keyboard with touch sensitivity, built-in speakers, and easy rollup ...",https://sharperimage.com/products/flexible-roll-up-piano?srsltid=AfmBOoo8DqNZvG_lKAXqP4b-r2CyKkvencA5wz7-wVO1zbYxllWY49Bv,https://sharperimage.com/products/flexible-roll-up-piano,sharperimage.com,general_web,search_result,https://sharperimage.com/products/flexible-roll-up-piano?srsltid=AfmBOoo8DqNZvG_lKAXqP4b-r2CyKkvencA5wz7-wVO1zbYxllWY49Bv,200.0,True,allowed,Flexible Roll Up Piano | 61-Key Portable Keyboard | Sharper Image,"Play anywhere with the flexible roll up piano at SharperImage.com. Full 61-key silicone keyboard with touch sensitivity, built-in speakers, and easy rollup portability.",1,1,0,9
mq-00356,roll up piano keyboard buy product,general,rollable,piano keyboard,2,12,"VEVOR - 88 Keys Roll Up Keyboard Piano, 128 Rhythms, 128 ... - Best Buy","Shop VEVOR 88 Keys Roll Up Keyboard Piano, 128 Rhythms, 128 Tones Portable Electric Digital Hand Roll Piano Black products at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.",https://www.bestbuy.com/product/vevor-88-keys-roll-up-keyboard-piano-128-rhythms-128-tones-portable-electric-digital-hand-roll-piano-black/JJGHKZKW5T,https://bestbuy.com/product/vevor-88-keys-roll-up-keyboard-piano-128-rhythms-128-tones-portable-electric-digital-hand-roll-piano-black/JJGHKZKW5T,bestbuy.com,marketplace,search_result,https://www.bestbuy.com/product/vevor-88-keys-roll-up-keyboard-piano-128-rhythms-128-tones-portable-electric-digital-hand-roll-piano-black/JJGHKZKW5T,,False,"robots_unavailable_allowed:HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /robots.txt (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=4.0)"")); HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /product/vevor-88-keys-roll-up-keyboard-piano-128-rhythms-128-tones-portable-electric-digital-hand-roll-piano-black/JJGHKZKW5T (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=7.0)""))",,,1,0,1,9
mq-00347,roll up drum kit current model,general,rollable,drum kit,2,6,roll up drum kit | Newegg.com,"Electric Drum Set for Kids, 9 Pad Roll-up Drum Kit with Built-in Speaker, MIDI, Drum Pedals and Sticks 10 Hours Playtime, Christmas Birthday Gift for Kids 3-14 Years Old",https://www.newegg.com/p/pl?d=roll+up+drum+kit,https://newegg.com/p/pl,newegg.com,marketplace,search_result,https://www.newegg.com/p/pl?d=roll+up+drum+kit,200.0,True,allowed,roll up drum kit | Newegg.com,Search Newegg.com for roll up drum kit. Get fast shipping and top-rated customer service.,1,16,0,9
mq-00228,roll up dish drying rack current model,general,rollable,dish drying rack,1,11,Over The Sink Dish Drying Rack-AliExpress,"roll ups dish drying rack. wall mounted dish rack over sink. over dryer storage.Unlike traditional dish racks that take up valuable countertop space, this type of rack is mounted directly above the sink, making it ideal for small kitchens or those with limited storage.",https://www.aliexpress.com/w/wholesale-over-the-sink-dish-drying-rack.html,https://aliexpress.com/w/wholesale-over-the-sink-dish-drying-rack.html,aliexpress.com,marketplace,search_result,https://www.aliexpress.com/w/wholesale-over-the-sink-dish-drying-rack.html,200.0,True,allowed,Results for over the sink dish drying rack,"An over the sink dish drying rack improves kitchen workflow by saving space, reducing clutter, and allowing dishes to air dry efficiently above the sink without occupying countertops or floors.",1,16,0,9
mq-00238,roll top camping table current model,general,rollable,roll-top camping table,1,10,Black Rectangle Roll-Up Aluminum Tabletop Metal Frame Foldable ...,Make your summer camping days much exciting and fun by choosing this excellent PHI VILLA Black Rectangle RollUp Aluminum Tabletop Metal Frame Foldable ...,https://www.homedepot.com/p/Black-Rectangle-Roll-Up-Aluminum-Tabletop-Metal-Frame-Foldable-Camping-Picnic-Table-with-Adjustable-Height-and-Carry-Bag-THD-E01CC-301/324736944,https://homedepot.com/p/Black-Rectangle-Roll-Up-Aluminum-Tabletop-Metal-Frame-Foldable-Camping-Picnic-Table-with-Adjustable-Height-and-Carry-Bag-THD-E01CC-301/324736944,homedepot.com,marketplace,search_result,https://www.homedepot.com/p/Black-Rectangle-Roll-Up-Aluminum-Tabletop-Metal-Frame-Foldable-Camping-Picnic-Table-with-Adjustable-Height-and-Carry-Bag-THD-E01CC-301/324736944,403.0,False,robots_unavailable_allowed:403; http_status:403,,,1,0,1,9
mq-00373,site:lg.com rollable display product,known_official_site,rollable,rollable display,3,9,Oled R - Lg Usa,"Discover the LG SIGNATURE OLED R TV, blending innovation and elegance with its rollable design, space-saving function, and captivating experience.",https://www.lg.com/global/lg-signature/product/oled-r/,https://lg.com/global/lg-signature/product/oled-r,lg.com,known_official,search_result,https://www.lg.com/global/lg-signature/product/oled-r/,200.0,True,allowed,,"Discover the LG SIGNATURE OLED R TV, blending innovation and elegance with its rollable design, space-saving function, and captivating experience.",1,1,0,9
mq-00231,roll top backpack manufacturer product,general,rollable,roll-top backpack,1,3,Roll top backpack - X-Noble waterproof bag manufacturer,"Crafted from durable, water-resistant PVC and TPU-laminated fabrics, our products provide reliable protection against rain, splashes, and full submersion.",https://x-nobleoutdoorgear.com/product-category/waterproof-backpack/roll-top-backpack/,https://x-nobleoutdoorgear.com/product-category/waterproof-backpack/roll-top-backpack,x-nobleoutdoorgear.com,general_web,search_result,https://x-nobleoutdoorgear.com/product-category/waterproof-backpack/roll-top-backpack/,200.0,True,allowed,Roll top backpack - X-Noble waterproof bag manufacturer,"As a roll-top waterproof backpack manufacturer, we support OEM/ODM customization for logos, colors, materials. our roll-top backpacks ideal for outdoor brands.",1,12,0,9
mq-00200,site:ikea.com popular modular sofa product,known_official_site,modular,modular sofa,1,4,Modern Sofas & Couches - IKEASofas & Armchairs - IKEAProducts - IKEASectional Couches & Sofas - IKEASofa modules - IKEA,"Finding the perfect sofa could be considered an art form. Size, material, color, upholstery, shape, accessories, and overall design – they all need to be considered. Otherwise, you’ll end up with a couch that doesn’t fit your space, match your overall interior, or is really uncomfortable. The choice can truly make or break the look and feel of an e... See full list on ikea.com First you should consider what you’ll be using your sofa for. Without a clear purpose, it’ll be hard to make a well-founded decision. And a sofa isn’t something you’ll want to be changing anytime soon. See full list on ikea.com Make sure to measure your room properly, so you can find a balance between your sofa and the rest of the furniture. You want the area to feel calm, not crowded because of the lack of space and air. Here, you should also decide on the shape of the sofa. Do you have enough room for an L-shaped or a U-shaped sofa? Or should you opt for a rectangular 2... See full list on ikea.com Once you’ve decided on the size and type of sofa, you need to choose a style to accompany the rest of the room and its interior. For example, if you’ve got a modern look going, get yourself a sofa that’s in the minimalist style. It’ll create a well-balanced impression. But if you’re more of a bold type of person, why not try a patterned fabric? It ... See full list on ikea.com Shop stylish, affordable sofas and armchairs at IKEA! Browse sofas, loveseats, modular sofas, sectionals, sleeper sofas, arm chairs, chaises & more. Browse our full range of products from dressing tables to complete modern kitchens. Click here to find the right IKEA product for you. Browse online and in-store today! Add a cozy touch to your home with L-shaped sofas and sectionals that’ll fit everyone! Find stylish sectionals for your living room at IKEA. What is the best modular sofa? KIVIK - Timeless modular design. Interchangeable washable fabric. KIVIK is a flexible sofa series with a modular design that makes it easy to create a setup that fits your space. The soft fabric covers are fully removable, interchangeable, and machine washable. SALTSJÖBADEN - Great value. Warm, welcoming design What is a modular couch? Modular couches are made of individual pieces called modules that lock together with sturdy brackets. Each sofa module works like a building block, so you can easily design the couch of your dreams. Here are just a few reasons a modular couch is a smart choice: Combine sofa sections to create a custom look without the custom furniture price tag. What are the different types of modular couches? From cozy loveseats to sprawling sectionals, modular couches come in all shapes and sizes. Here are some popular setups: Perfect for smaller spaces or reading nooks, a loveseat-sized configuration gives you compact comfort without overwhelming the room. An L-shaped setup is ideal for corners or open living areas. Want the ultimate nap spot? What can you do with a modular sofa planner? Add seats, remove armrests, try a chaise or test a new layout – the planner lets you experiment with sofa sections until everything feels just right. From cozy loveseats to sprawling sectionals, modular couches come in all shapes and sizes. Here are some popular setups: Design the perfect seating arrangement for your living space. Our comfortable IKEA sofa modules come in different materials and sizes to match your style.",https://www.ikea.com/us/en/cat/sofas-sectionals-fu003/,https://ikea.com/us/en/cat/sofas-sectionals-fu003,ikea.com,known_official,search_result,https://www.ikea.com/us/en/cat/sofas-sectionals-fu003/,200.0,True,allowed,Modern Sofas & Couches,Check out our range of sofas and couches to find seating that’s right for your space and how you like to lounge around. Shop now at IKEA!,1,16,0,9
