product_model_id,family_hint,category_hint,popularity_priority,brand,normalized_brand,product_name,normalized_name,confidence,mean_confidence,evidence_count,source_domain_count,product_domain_count,source_roles,official_source_count,marketplace_source_count,json_ld_record_count,best_url,best_image_url,price,currency,availability,market_status,category_evidence,transformation_evidence,name_token_count,verified_for_volume,included_in_volume
model-381ab891c115,rollable,drum kit,2,,unknown,Amazon,amazon,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/RockJam-Electronic-Headphone-Drumsticks-RJ758/dp/B01K9ZOCBS,https://m.media-amazon.com/images/G/01/share-icons/previewdoh/amazon.png,,,,active_or_listed,1.0,0.5,1,False,False
model-470c90fb4d82,rollable,keyboard,2,,unknown,Checking your browser before you access eBay.,checking your browser before you access ebay,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.ebay.com/splashui/challenge?ap=1&appName=orch&ru=https%3A%2F%2Fwww.ebay.com%2Fb%2Fbluetooth-roll-up-keyboard%2Fbn_7024735999&iid=9bf737a3-0bee-4cf1-8c6a-0f70f0546f67&iim=zMzQuOj&iia=inDEuMjam&iiz=EyIcuMTA*KNX,,,,,active_or_listed,1.0,0.25,7,False,False
model-4a2bb5661a18,foldable,wheelchair,2,,wheelchairs360,7 Best Foldable Power Wheelchairs 2026,7 power wheelchairs 2026,0.51,0.51,1,1,1,general_web,0,0,0,https://wheelchairs360.com/best-foldable-power-wheelchairs-buyers-guide/,https://wheelchairs360.com/wp-content/uploads/2026/02/best-foldable-power-wheelchair-2026.webp,,,,active_or_listed,1.0,0.667,4,False,False
model-573ab0e64b82,modular,modular power station,1,ecoflow,ecoflow,Modular Power System Guide: Saves Money and Grows,power guide saves money grows,0.51,0.51,1,1,1,known_official,1,0,0,https://www.ecoflow.com/us/blog/benefits-modular-power-stations,,,,,active_or_listed,0.667,0.75,5,False,False
model-5d9e974a6ce1,foldable,wheelchair,2,,jbhmedical,"Wheelchair – Electric wheelchair, lightweight and foldable, a good travel partner",electric lightweight a good travel partner,0.51,0.51,1,1,1,general_web,0,0,0,https://www.jbhmedical.com/Wheelchair.html,//iirorwxhnknrlq5p-static.micyjz.com/cloud/ljBpkKrmlrSRkjqlpliqiq/Banner.jpg,,,,active_or_listed,1.0,0.667,6,False,False
model-5e6352cd4276,foldable,treadmill,1,,alibaba,High Quality Foldable Mini Home Use Fitness Electric Folding...,high quality mini home use fitness electric,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.alibaba.com/product-detail/High-Quality-Foldable-Mini-Home-Use_1600229720592.html,,,,,active_or_listed,1.0,0.5,7,False,False
model-5ebe72a54103,rollable,keyboard,2,,unknown,Roll Up Keyboard - Amazon.com,up amazon com,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/roll-up-keyboard/s?k=roll+up+keyboard,,,,,active_or_listed,1.0,0.75,3,False,False
model-70e2363c2493,collapsible,laundry basket,1,,unknown,Amazon Best Sellers,amazon sellers,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/Best-Sellers-Pop-Up-Laundry-Hampers/zgbs/home-garden/3744361,,,,,active_or_listed,1.0,0.5,2,False,False
model-8088a5c11740,rollable,roll-top camping table,1,,unknown,Amazon.com: Roll Up Camp Table,amazon com up camp,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/roll-up-camp-table/s?k=roll+up+camp+table,,,,,active_or_listed,1.0,0.75,4,False,False
model-935287e8fa20,origami,origami kayak,1,,dickssportinggoods,Origami Kayak - DICK'S Sporting Goods,dick s sporting goods,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.dickssportinggoods.com/a/origami-kayak-0axz03c.html,,,,,active_or_listed,1.0,0.5,4,False,False
model-adf7125c81b4,collapsible,measuring cups,2,,unknown,"Collapsible Measuring Cups and Spoons | Stainless Steel, Glass ... - Target",measuring cups spoons stainless steel glass target,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.target.com/s/collapsible+measuring+cups,,,,,active_or_listed,1.0,0.5,7,False,False
model-b4762ef41f25,rollable,drum kit,2,,unknown,"1-48 of 289 results for ""roll up drum set""",1 48 of 289 results up drum,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/roll-up-drum-set/s?k=roll+up+drum+set,,,,,active_or_listed,1.0,0.5,7,False,False
model-e000e08ee147,foldable,treadmill,1,,unknown,Amazon,amazon,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/SereneLife-Electric-Folding-Treadmill-Exercise/dp/B0GW8B55W1,https://m.media-amazon.com/images/G/01/share-icons/previewdoh/amazon.png,,,,active_or_listed,1.0,0.5,1,False,False
model-e56a6080dada,rollable,dish drying rack,1,,unknown,Roll-Up Sink Rack & Dish Drying Rack | Over Sink Drainer - Target,up sink rack dish drying rack over sink drainer target,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.target.com/s/roll+rack+sink,,,,,active_or_listed,1.0,0.75,10,False,False
model-ea205bbfb4c8,foldable,treadmill,1,,unknown,Treadmills: Folding & Incline Treadmills - Best Buy,treadmills incline treadmills,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.bestbuy.com/site/cardio-equipment/treadmills/pcmcat159400050011.c?id=pcmcat159400050011,,,,,active_or_listed,1.0,0.5,3,False,False
model-ebda0ee1bd6d,collapsible,water bottle,1,,unknown,Robot or human?,robot or human,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.walmart.com/blocked?url=L2Jyb3dzZS9ob21lL2NvbGxhcHNpYmxlLXdhdGVyLWJvdHRsZXMvNDA0NF82MjM2NzlfNjM5OTk5Xzc3NTE4MDVfNDI2OTA1NV83MjgyMTA2&uuid=f7507dab-57e9-11f1-81ba-62b0be236635&vid=&g=b,,,,,active_or_listed,1.0,0.5,3,False,False
model-ef3458e71926,collapsible,cooler,1,,unknown,Amazon,amazon,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/RTIC-Everyday-Insulated-Collapsible-Leakproof/dp/B0DML2DPHW,https://m.media-amazon.com/images/G/01/share-icons/previewdoh/amazon.png,,,,active_or_listed,1.0,0.5,1,False,False
model-fb75495e9bd5,rollable,piano keyboard,2,,unknown,Amazon.com: Rollup Piano,amazon com rollup piano,0.51,0.51,1,1,1,marketplace,0,1,0,https://www.amazon.com/rollup-piano/s?k=rollup+piano,,,,,active_or_listed,1.0,0.5,4,False,False
model-0c27378ae697,modular,modular storage cubes,1,ikea,ikea,EKET Modular Storage System Solutions,eket solutions,0.505,0.505,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/eket-storage-system-59283/,https://www.ikea.com/global/assets/range-categorisation/images/eket-storage-system-59283.jpeg,,,,active_or_listed,0.5,0.25,2,False,False
model-189da6cf0a8f,rollable,rollable display,3,lg,lg,"27"" StanbyME Rollable Smart Touch Screen - 27ART10AKPL",27 stanbyme smart touch screen 27art10akpl,0.505,0.505,1,1,1,known_official,1,0,0,https://www.lg.com/us/lifestyle-products/lg-27art10akpl-lifestyle-screen,https://www.lg.com/us/images/tv-audio-video-accessories/md08003140/450_v1.jpg,,,,active_or_listed,0.75,0.25,6,False,False
model-4fba2d080121,foldable,folding e-bike,1,dahon,dahon,DAHON – World's Largest Folding Bike Brand,world s largest brand,0.505,0.505,1,1,1,known_official,1,0,0,https://dahon.com/,,,,,active_or_listed,0.25,0.5,4,False,False
model-541ff58dba96,rollable,rollable display,3,lg,lg,StanbyME Rollable Smart Touch Screen with 3hr Battery - 27ART10AKPL | LG Canada,stanbyme smart touch screen 3hr battery 27art10akpl canada,0.505,0.505,1,1,1,known_official,1,0,0,https://www.lg.com/ca_en/lifestyle-screens/stanbyme/27art10akpl/,https://www.lg.com/content/dam/channel/wcms/ca_en/images/tvs/27art10akpl_acc_enci_ca_en_c/B-450.jpg,,,,active_or_listed,0.25,0.25,8,False,False
model-ae29ca18ff90,modular,modular storage cubes,1,ikea,ikea,Storage Solution Systems,solution systems,0.505,0.505,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/storage-solution-systems-46052/,https://www.ikea.com/ext/ingkadam/m/548134a3a95e0d13/original/PE995472-crop002.jpg,,,,active_or_listed,0.25,0.25,2,False,False
model-b1ac3f7c4bfc,rollable,rollable display,3,lg,lg,"LG StanbyME 27"" Rollable Touch Screen - 27ART10CKPL | LG Hong Kong",stanbyme 27 touch screen 27art10ckpl hong kong,0.505,0.505,1,1,1,known_official,1,0,0,https://www.lg.com/hk_en/lifestyle-screens/stanbyme/27art10ckpl/,https://www.lg.com/content/dam/channel/wcms/hk_en/images/stanbyme/27art10akpl_ahk_echk_hk_en_c/27ART10AKPL_AHK_ECHK_HK_EN_C-450x450.jpg,,,,active_or_listed,0.25,0.25,7,False,False
model-d58b273e6d91,rollable,rollable display,3,lg,lg,LG StanbyME & XT7S Speaker Bundle (27ART10AKPL-XT7S),stanbyme xt7s speaker bundle 27art10akpl xt7s,0.505,0.505,1,1,1,known_official,1,0,0,https://www.lg.com/us/home-audio/lg-27art10akpl-xt7s-bundle,https://www.lg.com/us/bundle-images/tv-soundbar/MD08005360/1100x1100_0005_AV-Stanbymespeaker-XT7S-Gallery-04.jpg,,,,active_or_listed,0.5,0.25,6,False,False
model-4137eea1b37a,rollable,drum kit,2,,unknown,PAXCESS Electronic Drum Set (G3066LG) - amazon.com,paxcess electronic drum g3066lg amazon com,0.503,0.503,1,1,1,marketplace,0,1,0,https://www.amazon.com/PAXCESS-Electronic-Practice-Headphone-Playtime/dp/B01DLYXX6E,,,,,active_or_listed,0.667,0.75,6,False,False
model-b5ffc8112912,rollable,drum kit,2,,unknown,Robot or human?,robot or human,0.502,0.454,3,1,1,marketplace,0,3,0,https://www.walmart.com/blocked?url=L2lwL1BBWENFU1MtOS1QYWQtUm9sbC1VcC1FbGVjdHJvbmljLURydW0tU2V0LXdpdGgtUGVkYWxzLVNwZWFrZXItYW5kLUxpZ2h0cy81Mjg0NTMyNjA=&uuid=b3d68219-57e6-11f1-8a6f-1f1cc00250ea&vid=&g=b,,,,,active_or_listed,0.667,0.75,3,False,False
model-242c1ea26002,foldable,bluetooth keyboard,1,,unknown,Amazon.com: IPhone Keyboard,amazon com iphone,0.502,0.502,1,1,1,marketplace,0,1,0,https://www.amazon.com/iPhone-Keyboard/s?k=iPhone+Keyboard,,,,,active_or_listed,0.667,0.75,3,False,False
model-324224f55c43,foldable,portable monitor,2,,unknown,Amazon.com: Folding Monitor,amazon com,0.502,0.502,1,1,1,marketplace,0,1,0,https://www.amazon.com/folding-monitor/s?k=folding+monitor,,,,,active_or_listed,0.667,0.75,2,False,False
model-77a5802c4f9f,rollable,drum kit,2,,alibaba,Wholesale Electronic Drum Kit Roll up Drum 9 Pads with USB Electric Drum Set,wholesale electronic drum up drum 9 pads usb electric drum,0.502,0.502,1,1,1,marketplace,0,1,0,https://www.alibaba.com/product-introduction/wholesale-electronic-drum-kit-roll-up_1600442238444.html,,,,,active_or_listed,0.667,0.75,10,False,False
model-01bfa4ff91be,modular,modular laptop,2,frame,frame,Framework | Introducing Framework Laptop 13 Pro,framework introducing framework 13 pro,0.5,0.5,1,1,1,known_official,1,0,0,https://frame.work/blog/introducing-framework-laptop-13-pro,,,,,active_or_listed,0.5,0.25,5,False,False
model-0fa04b74ae11,foldable,foldable smartphone,1,google,google,Google Store for Google Made Devices & Accessories,made devices accessories,0.5,0.5,1,1,1,known_official,1,0,0,https://store.google.com/?hl=en-US,,,,,active_or_listed,1.0,0.25,3,False,False
model-13c456c806f5,foldable,drone,1,dji,dji,DJI Flip - FAQ - DJI,flip faq,0.5,0.5,1,1,1,known_official,1,0,0,https://www.dji.com/global/flip/faq,,,,,active_or_listed,0.5,0.25,2,False,False
model-1c8447cd67ee,foldable,solar panel,1,anker,anker,Solar Panels,panels,0.5,0.5,1,1,1,known_official,1,0,0,https://www.anker.com/my/collections/solar-panels,,,,,active_or_listed,0.5,0.25,1,False,False
model-23eb509254aa,foldable,folding e-bike,1,gocycle,gocycle,Webstore - Gocycle,webstore,0.5,0.5,1,1,1,known_official,1,0,0,https://gocycle.com/webstore/,,,,,active_or_listed,0.5,0.25,1,False,False
model-2456d06e8a91,modular,modular laptop,2,frame,frame,Framework | Framework Marketplace | Framework Laptops,framework framework marketplace framework laptops,0.5,0.5,1,1,1,known_official,1,0,0,https://frame.work/marketplace/laptops,,,,,active_or_listed,0.5,0.25,5,False,False
model-39471955d3cf,foldable,computer mouse,2,microsoft,microsoft,Surface Mouse - Microsoft Store,surface,0.5,0.5,1,1,1,known_official,1,0,0,https://www.microsoft.com/en-us/d/surface-mouse/8qbtdr3q4rpw,,,,,active_or_listed,1.0,0.25,1,False,False
model-6162e05121e2,rollable,roll-top backpack,1,,herschel,Roll Top Backpack Weather Resistant - 26L | Herschel Supply Company,top backpack weather resistant 26l supply company,0.5,0.5,1,1,1,general_web,0,0,0,https://herschel.com/shop/backpacks/roll-top-backpack-weather-resistant,https://herschel.com/content/dam/herschel/products/11650/11650-05456-OS_01.jpg,,,,active_or_listed,1.0,0.25,7,False,False
model-634128c599fe,modular,modular mechanical keyboard,1,gloriousgaming,gloriousgaming,Glorious GMMK PRO Keyboard Product Guide,glorious gmmk pro guide,0.5,0.5,1,1,1,known_official,1,0,0,https://www.gloriousgaming.com/pages/guide-gmmkpro,,,,,active_or_listed,1.0,0.25,4,False,False
model-6cd1cbd68df7,rollable,solar charger,1,renogy,renogy,Embracing Portable Solar Charging with Renewable Energy ...,embracing charging renewable energy,0.5,0.5,1,1,1,known_official,1,0,0,https://www.renogy.com/blogs/archive/embracing-portable-solar-charging-with-renewable-energy-technology,,,,,active_or_listed,1.0,0.25,4,False,False
model-78eb3c6bd00b,modular,modular storage cubes,1,ikea,ikea,EKET Cube Shelves & Cabinet Storage Solutions - IKEA,eket cube shelves cabinet solutions,0.5,0.5,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/eket-cube-shelves-cabinets-59285/,,,,,active_or_listed,0.75,0.25,5,False,False
model-8918f064efc8,rollable,roll-top backpack,1,,stubbleandco,"Roll Top 20L Backpack | Best-selling, water-repelling",top 20l backpack selling repelling,0.5,0.5,1,1,1,general_web,0,0,0,https://www.stubbleandco.com/en-us/products/the-roll-top-20l,http://www.stubbleandco.com/cdn/shop/files/roll-top-black-20l-front-side-angle.jpg?v=1756191872,,,,active_or_listed,0.5,0.25,5,False,False
model-95376e6a0e5f,foldable,drone,1,dji,dji,"DJI Store - Official Store for DJI Drones, Gimbals and Accessories ...",drones gimbals accessories,0.5,0.5,1,1,1,known_official,1,0,0,https://store.dji.com/,,,,,active_or_listed,0.5,0.25,3,False,False
model-b6d49107fc2c,foldable,drone,1,dji,dji,DJI - Official Website,website,0.5,0.5,1,1,1,known_official,1,0,0,https://www.dji.com/,,,,,active_or_listed,0.5,0.25,1,False,False
model-b9c2ec098c20,foldable,folding e-bike,1,gocycle,gocycle,Gocycle - The best electric bike in the world,electric in world,0.5,0.5,1,1,1,known_official,1,0,0,https://gocycle.com/,https://gocycle.com/wp-content/uploads/2024/02/Gocycle-CX-logos_positive.png,,,,active_or_listed,0.5,0.25,3,False,False
model-c13dffb6f758,foldable,drone,1,dji,dji,Buy DJI Camera Drone for Professional Aerial Photography Now - DJI ...,camera professional aerial photography now,0.5,0.5,1,1,1,known_official,1,0,0,https://www.dji.com/camera-drones,,,,,active_or_listed,0.5,0.25,5,False,False
model-c977c8c6aeab,modular,modular phone,2,fairphone,fairphone,Fairphone | Official Website,website,0.5,0.5,1,1,1,known_official,1,0,0,https://www.fairphone.com/,,,,,active_or_listed,0.5,0.25,1,False,False
model-ea6c6ec3b070,modular,modular laptop,2,frame,frame,Framework | Shop Framework Marketplace,framework framework marketplace,0.5,0.5,1,1,1,known_official,1,0,0,https://frame.work/marketplace,,,,,active_or_listed,0.5,0.25,3,False,False
model-fd775f68807c,modular,modular laptop,2,frame,frame,"Framework Laptop vs System76, Tuxedo, Starlabs, Purism",framework vs system76 tuxedo starlabs purism,0.5,0.5,1,1,1,known_official,1,0,0,https://community.frame.work/t/framework-laptop-vs-system76-tuxedo-starlabs-purism/35094,,,,,active_or_listed,0.5,0.25,6,False,False
model-feb6a34da24d,modular,modular laptop,2,frame,frame,Framework | Order your Framework Laptop 12 now,framework order your framework 12 now,0.5,0.5,1,1,1,known_official,1,0,0,https://frame.work/laptop12,,,,,active_or_listed,0.5,0.25,6,False,False
model-7a37adf7bf79,collapsible,traffic cone,2,,rayspagersales,FirstGard Folding Cone - Set of 5 - Ray's Pager Sales,firstgard cone of 5 ray s pager sales,0.497,0.497,1,1,1,general_web,0,0,0,https://www.rayspagersales.com/product/firstgard-folding-cone-set-of-5,https://www.rayspagersales.com/wp-content/uploads/2023/07/FirstGard-Cones-at-Rays-Pager-Sales.jpg,,,,active_or_listed,0.667,0.333,8,False,False
model-b7f54a3b2f90,collapsible,traffic cone,2,,mditrafficcontrol,Illuminated Collapsible Traffic Cones - 5 Cone Set,illuminated traffic cones 5 cone,0.497,0.497,1,1,1,general_web,0,0,0,https://mditrafficcontrol.com/products/illuminated-collapsible-traffic-cones-5-cone-set,,,,,active_or_listed,0.667,0.333,5,False,False
model-deaf593891f6,collapsible,traffic cone,2,,mutualindustries,Collapsible Traffic Cones,traffic cones,0.497,0.497,1,1,1,general_web,0,0,0,https://www.mutualindustries.com/product/collapsible-traffic-cones,,,,,active_or_listed,0.667,0.333,2,False,False
model-edadc102b3cb,collapsible,traffic cone,2,,sassafety,SAS Safety Group | Collapsible Traffic Safety Cone Orange W- Reflective Bar,sas safety group traffic safety cone orange w reflective bar,0.497,0.497,1,1,1,general_web,0,0,0,https://www.sassafety.com/Product/collapsible-traffic-safety-cone-orange-w-reflective-bar-7522-18,https://www.sassafety.com/UserFiles/Product/Images/75/22/-1/7522-18%20-%2018%20Inch%20Collapsable%20Traffic%20Cone%20Collapsed%20Angled_HVTC7522-XX_small.jpg,,,,active_or_listed,0.667,0.333,10,False,False
model-5dc5539d2251,collapsible,lantern,1,,cascademountaintech,Pop-Up LED Lantern (2-Pack) - Cascade Mountain Tech,pop up led lantern 2 cascade mountain tech,0.49,0.49,1,1,1,general_web,0,0,0,https://cascademountaintech.com/products/lighting-pop-up-led-lantern-2-pack,,,,,active_or_listed,1.0,0.25,8,False,False
model-68185e442361,rollable,piano keyboard,2,,roli,Piano | ROLI,piano,0.49,0.49,1,1,1,general_web,0,0,0,https://roli.com/us/product/piano-learn?srsltid=AfmBOoq14S5lMtCHM4PLOlDvBqgAO7LRhB31NMaa4BQiQRJwUMAyI7-Y,,,,,active_or_listed,1.0,0.25,1,False,False
model-9d927d569a40,foldable,stroller,1,,gracobaby,Explore Lightweight Strollers | Shop Now | Graco Baby,explore lightweight strollers now graco baby,0.49,0.49,1,1,1,general_web,0,0,0,https://www.gracobaby.com/shop/strollers/compact-lightweight-strollers/,,,,,active_or_listed,1.0,0.25,6,False,False
model-ab72731d49f9,origami,origami robot kit,3,,robotshop,Robots & Kits - RobotShop,robots kits,0.49,0.49,1,1,1,general_web,0,0,0,https://www.robotshop.com/collections/robot-kits,,,,,active_or_listed,1.0,0.25,2,False,False
model-b25d4d81371b,foldable,camping table,1,,kingcampoutdoors,Camping Tables - Versatile & Sturdy Outdoor Surfaces | KingCamp,camping tables versatile sturdy outdoor surfaces kingcamp,0.49,0.49,1,1,1,general_web,0,0,0,https://www.kingcampoutdoors.com/collections/camping-tables,,,,,active_or_listed,1.0,0.25,7,False,False
model-fc3975f78978,modular,modular phone,2,,nothing,CMF Phone 1 | Smartphone - Nothing US,cmf 1 us,0.49,0.49,1,1,1,general_web,0,0,0,https://us.nothing.tech/products/cmf-phone-1,,,,,active_or_listed,1.0,0.25,3,False,False
model-3472930d743b,collapsible,pet bowl,1,,unknown,Amazon.com: Collapsible Pet Bowls,amazon com pet bowls,0.487,0.487,1,1,1,marketplace,0,1,0,https://www.amazon.com/collapsible-pet-bowls/s?k=collapsible+pet+bowls,,,,,active_or_listed,0.667,0.667,4,False,False
model-28212fe23ad3,rollable,roll-top backpack,1,,unknown,"Amazon.com: Rolltop Backpack, Expandable Travel Laptop ...",amazon com rolltop backpack travel,0.485,0.485,1,1,1,marketplace,0,1,0,https://www.amazon.com/Backpack-Expandable-Computer-Ergonomic-Water-Resistant/dp/B0DKN7LQXK,,,,,active_or_listed,0.5,0.5,5,False,False
model-354e252845c7,rollable,roll-top camping table,1,,unknown,MOUNTAIN SUMMIT GEAR Heavy-Duty Roll-Top Table for ...,mountain summit gear heavy duty top,0.485,0.485,1,1,1,marketplace,0,1,0,https://www.amazon.com/MOUNTAIN-SUMMIT-GEAR-Heavy-Duty-Roll-Top/dp/B08VQLR1ZB,,,,,active_or_listed,1.0,0.5,6,False,False
model-5f20a18e575e,origami,origami furniture,2,,unknown,Amazon.com: TOV Furniture Origami Mid Century Modern Geometric...,amazon com tov mid century modern geometric,0.485,0.485,1,1,1,marketplace,0,1,0,https://www.amazon.com/Furniture-Origami-Century-Modern-Geometric/dp/B082PK8CQX,,,,,active_or_listed,0.5,0.25,7,False,False
